Feature ID	Taxon	Confidence
7a72955597b5dfe416c64256d200edcf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9986377688922625
6b94b3e357fe3c5806342b617bb76c3b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9987414634169535
df877970020e6887ddc2e536972d03ef	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus	0.9922393480392514
64d905359bfe8a5e76086976a967bc58	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__	0.9991243845090453
e73f6bd6fd3a09598cb952a75d217df3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.982040055263496
1b8dec58597978264025b9eba656ffb5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9994469281918454
a3f9df4186a4f00562674fb08daca5d4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9996661118372577
c5be491f6ea001839fd85c13e66e12b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8835879896438755
240a30949d8516a7daf4fcc9ae9409a3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.999338628706951
432acbb172e7fbaeb46ec7d9826eb895	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.976161886601834
b3e7b7b9e89c13ffb9148e9fc119d69a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9893221402081792
60da4f2df3c34d7471a457b205e669c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9565999225776506
6b7189805ede1751cfb715e6c0010ff3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.828267348812736
17fb5a8744c1f029aa079f8832f432a2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9313268426579976
03569a7755ff05f8030577e97e2b4e12	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999705756879377
7037586ea52ecc1b5ea08e12194bd57a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__	0.9985018093863894
e2c1166d2b7b06eb16b1065ab8f08122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8096757596205678
b15193fce14759d1c06728933e044af6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9994325077310702
0df6c802966e8670279671824da4f10a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999927363068705
607d0b9f811ebc973b117021b100cbc7	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__	0.9999999995253717
95463739a7760b66ee15feec3e4a0166	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9999751283930082
4af283eeb089aa2b720eb8cb3a5e6ded	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999176398900617
637ec30538636bb0586d27dd24f65486	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.9219707242410777
